"","date","TempOd1","TempOd2","TempOd4","TempOd5"
"1794",2016-04-23,9.53083333333333,9.90391666666667,10.7374166666667,11.3389166666667
"1795",2016-04-24,8.34766666666667,8.62308333333333,9.2095,9.7815
"1796",2016-04-25,8.1545,8.59533333333333,9.02591666666667,9.41608333333333
"1797",2016-04-26,8.2145,8.58166666666667,9.24733333333333,9.70133333333333
"1798",2016-04-27,7.67,7.96175,8.41525,8.96458333333333
"1799",2016-04-28,7.63366666666667,8.01541666666667,8.51408333333333,8.8395
"1800",2016-04-29,8.21533333333333,8.64025,8.93741666666667,9.21833333333333
"1801",2016-04-30,8.824,9.17041666666667,9.70041666666667,9.94508333333333
"1802",2016-05-01,9.08566666666667,9.28683333333333,9.93325,10.4453333333333
"1803",2016-05-02,9.94583333333333,10.5585833333333,11.151,11.2896666666667
"1804",2016-05-03,10.2038333333333,10.7255833333333,11.5986666666667,11.9385833333333
"1805",2016-05-04,9.95608333333333,10.2925833333333,11.1896666666667,11.6920833333333
"1806",2016-05-05,11.1110833333333,11.38225,11.9578333333333,12.2091666666667
"1807",2016-05-06,12.1406666666667,12.44025,12.9755833333333,13.1485833333333
"1808",2016-05-07,13.4581666666667,14.5736666666667,14.9579166666667,14.7864166666667
"1809",2016-05-08,13.8114166666667,14.8844166666667,15.8525,15.81475
"1810",2016-05-09,13.4993333333333,14.4969166666667,15.74775,15.8075
"1811",2016-05-10,13.23625,14.3244166666667,15.308,15.48325
"1812",2016-05-11,13.0568333333333,13.9384166666667,15.0551666666667,15.1906666666667
"1813",2016-05-12,12.7584166666667,13.6895833333333,14.4470833333333,14.5849166666667
"1814",2016-05-13,12.4125833333333,13.28275,14.008,14.1896666666667
"1815",2016-05-14,11.1139166666667,11.7743333333333,12.859,13.1884166666667
"1816",2016-05-15,9.86291666666667,10.2858333333333,11.2320833333333,11.7588333333333
"1817",2016-05-16,10.6883333333333,11.0914166666667,11.7125833333333,12.0289166666667
"1818",2016-05-17,10.8525833333333,11.2175,12.0970833333333,12.2196666666667
"1819",2016-05-18,11.0003333333333,11.8734166666667,12.5435,12.7385833333333
"1820",2016-05-19,11.1365,11.8769166666667,12.5565,12.8504166666667
"1821",2016-05-20,12.3959166666667,13.5139166666667,14.0045,14.0301666666667
"1822",2016-05-21,12.9928333333333,14.2838333333333,14.84975,14.965
"1823",2016-05-22,12.6318333333333,13.9973333333333,14.6045833333333,14.79025
"1824",2016-05-23,11.6745,12.52775,13.3505833333333,13.83125
"1825",2016-05-24,11.1754166666667,11.8273333333333,12.6531666666667,13.2258333333333
"1826",2016-05-25,11.46525,12.1705,12.9271666666667,13.222
"1827",2016-05-26,11.512,12.6065833333333,13.05275,13.4036666666667
"1828",2016-05-27,12.3365,20.9059166666667,14.2168333333333,14.3004166666667
"1829",2016-05-28,12.40825,13.257,13.6910833333333,14.2753333333333
"1830",2016-05-29,12.4969166666667,13.1263333333333,13.872,14.06
"1831",2016-05-30,12.0719166666667,12.6783333333333,13.46325,13.848
"1832",2016-05-31,11.5219166666667,12.1545,12.8068333333333,13.2265833333333
"1833",2016-06-01,11.4083333333333,12.0798333333333,12.4368333333333,12.8150833333333
"1834",2016-06-02,11.4389166666667,12.1425833333333,12.5214166666667,12.8131666666667
